antecedente,consecuente,support,confidence,lift,n_antecedentes
fear_of_job_loss_to_ai=alto + motivation_score=bajo + social_media_hrs_per_day=bajo,burnout_cat=alto,0.031657523158557424,0.665406427221172,1.9378350089764829,3
motivation_score=bajo + placement_anxiety_score=alto,burnout_cat=alto,0.14191923734148754,0.6649810366624526,1.9365961620350471,2
motivation_score=bajo + stream=cs/it + uses_ai_for_assignments=frequently,burnout_cat=alto,0.034985160536019425,0.6649572649572649,1.9365269327029409,3
ai_dependency_score=alto + placement_anxiety_score=alto + weekly_job_application_count=alto,burnout_cat=alto,0.07914380789639357,0.6646525679758308,1.9356395765645005,3
degree_type=b.tech/b.e. + placement_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.05594028239949636,0.6645299145299145,1.9352823781189417,3
interview_anxiety_score=alto + placement_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.11026171418293013,0.6644986449864498,1.9351913131493808,3
ai_dependency_score=alto + daily_ai_tool_usage_hrs=alto + placement_anxiety_score=alto,burnout_cat=alto,0.06691249213058728,0.6642857142857143,1.934571204070942,3
fear_of_job_loss_to_ai=alto + motivation_score=bajo + social_media_hrs_per_day=alto,burnout_cat=alto,0.06331504631711485,0.6641509433962264,1.9341787165067157,3
ai_dependency_score=alto + ai_replaces_own_thinking_score=medio + placement_anxiety_score=alto,burnout_cat=alto,0.07320802230416404,0.66394779771615,1.9335871039302963,3
fear_of_job_loss_to_ai=alto + internship_experience=1 + motivation_score=bajo,burnout_cat=alto,0.06268549329975717,0.6638095238095238,1.933184414677343,3
resume_confidence_score=bajo + seeks_career_counseling=si + stream=cs/it,burnout_cat=alto,0.06565338609587193,0.6636363636363637,1.932680127625125,3
seeks_career_counseling=si + sleep_hours=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.03102797014119975,0.6634615384615384,1.9321709916589433,3
ai_dependency_score=alto + internship_experience=1 + interview_anxiety_score=alto,burnout_cat=alto,0.03417573522798813,0.6631762652705061,1.9313402026041795,3
fear_of_job_loss_to_ai=alto + internship_experience=1 + seeks_career_counseling=si,burnout_cat=alto,0.04991456066193003,0.6630824372759857,1.9310669513021699,3
motivation_score=bajo + sleep_hours=bajo,burnout_cat=alto,0.044248583505710946,0.6630727762803235,1.9310388159929064,2
daily_study_hours=medio + interview_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.05908804748628474,0.6629667003027245,1.9307298954075416,3
ai_replaces_own_thinking_score=medio + fear_of_job_loss_to_ai=alto + motivation_score=bajo,burnout_cat=alto,0.10657433222412087,0.6627516778523489,1.9301036946150516,3
daily_ai_tool_usage_hrs=medio + sleep_hours=medio + stress_level=alto,burnout_cat=alto,0.035165032826693046,0.6627118644067796,1.9299877476005716,3
ai_replaces_own_thinking_score=medio + college_tier=tier_3 + seeks_career_counseling=si,burnout_cat=alto,0.054051623347423326,0.6626240352811466,1.92973196655083,3
ai_dependency_score=alto + daily_study_hours=bajo + interview_anxiety_score=alto,burnout_cat=alto,0.043978775069700514,0.6626016260162602,1.929666704996018,3
ai_replaces_own_thinking_score=medio + seeks_career_counseling=si + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.03246694846658872,0.6623853211009174,1.9290367693350183,3
ai_dependency_score=medio + ai_replaces_own_thinking_score=bajo + stress_level=alto,burnout_cat=alto,0.03417573522798813,0.662020905923345,1.9279754984184578,3
daily_ai_tool_usage_hrs=alto + daily_study_hours=medio + seeks_career_counseling=si,burnout_cat=alto,0.03327637377462002,0.6618962432915921,1.9276124487059227,3
motivation_score=bajo + sleep_hours=medio + uses_ai_for_assignments=frequently,burnout_cat=alto,0.03111790628653656,0.6615678776290631,1.926656163268086,3
ai_replaces_own_thinking_score=bajo + fear_of_job_loss_to_ai=alto + stress_level=alto,burnout_cat=alto,0.05045417753395089,0.6615566037735849,1.9266233308953615,3
daily_study_hours=medio + placement_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.0604370896663369,0.6607669616519174,1.9243236895253193,3
daily_study_hours=medio + fear_of_job_loss_to_ai=alto + motivation_score=bajo,burnout_cat=alto,0.07230866085079593,0.6606409202958092,1.9239566246121274,3
daily_ai_tool_usage_hrs=alto + seeks_career_counseling=si + social_media_hrs_per_day=medio,burnout_cat=alto,0.031837395449231046,0.6604477611940298,1.9233940955255153,3
daily_ai_tool_usage_hrs=alto + motivation_score=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.08121233923914022,0.6600877192982456,1.922345560732633,3
ai_dependency_score=alto + placement_anxiety_score=alto,burnout_cat=alto,0.09074557064484216,0.6599084368868542,1.9218234441448223,2
motivation_score=bajo + placement_anxiety_score=alto + resume_confidence_score=bajo,burnout_cat=alto,0.11017177803759332,0.659666128163705,1.9211177786936184,3
fear_of_job_loss_to_ai=alto + resume_confidence_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.092724165842252,0.6596289187460013,1.9210094152794102,3
college_tier=tier_2 + placement_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.03849267020415505,0.6594761171032357,1.9205644175146352,3
degree_type=b.tech/b.e. + interview_anxiety_score=alto + motivation_score=bajo,burnout_cat=alto,0.06592319453188236,0.6591726618705036,1.9196806776684467,3
daily_ai_tool_usage_hrs=alto + daily_study_hours=medio + motivation_score=bajo,burnout_cat=alto,0.04433851965104776,0.6590909090909092,1.9194425925044052,3
internship_experience=2 + motivation_score=bajo + placement_anxiety_score=alto,burnout_cat=alto,0.038222861768144614,0.6589147286821705,1.9189295097477876,3
ai_replaces_own_thinking_score=medio + daily_study_hours=bajo + seeks_career_counseling=si,burnout_cat=alto,0.055310729382138685,0.658458244111349,1.9176001090293582,3
ai_replaces_own_thinking_score=medio + daily_ai_tool_usage_hrs=alto + motivation_score=bajo,burnout_cat=alto,0.07923374404173038,0.6584454409566518,1.917562822943167,3
ai_dependency_score=alto + college_tier=tier_3 + interview_anxiety_score=alto,burnout_cat=alto,0.05252270887669754,0.6583990980834272,1.9174278605525477,3
internship_experience=2 + placement_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.03687381958809245,0.6581059390048153,1.9165741057607493,3
interview_anxiety_score=alto + motivation_score=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.12770932637827143,0.6577119036591015,1.9154265732806572,3
resume_confidence_score=medio + stress_level=alto,burnout_cat=alto,0.046137242557783974,0.6576923076923077,1.9153695047749526,2
college_tier=tier_3 + fear_of_job_loss_to_ai=alto + motivation_score=bajo,burnout_cat=alto,0.08498965734328627,0.6576200417536535,1.91515904773674,3
social_media_hrs_per_day=bajo + stress_level=alto,burnout_cat=alto,0.03246694846658872,0.6575591985428051,1.914981856625838,2
career_clarity_score=bajo + interview_anxiety_score=alto + motivation_score=bajo,burnout_cat=alto,0.06646281140390323,0.6574733096085409,1.9147317259134011,3
placement_anxiety_score=alto + resume_confidence_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.08957640075546362,0.6574257425742575,1.9145931984502798,3
fear_of_job_loss_to_ai=alto + motivation_score=bajo + stream=cs/it,burnout_cat=alto,0.09371346344095692,0.6574132492113565,1.9145568145576408,3
career_clarity_score=medio + interview_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.05315226189405522,0.6566666666666666,1.912382573773354,3
fear_of_job_loss_to_ai=alto + motivation_score=bajo + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.05414155949276014,0.6564885496183205,1.9118638510230763,3
motivation_score=bajo + placement_anxiety_score=alto + sleep_hours=medio,burnout_cat=alto,0.09830020685313427,0.656062424969988,1.910622866223493,3
degree_type=b.tech/b.e. + interview_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.05665977156219085,0.6555671175858481,1.9091804034670101,3
interview_anxiety_score=alto + resume_confidence_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.09227448511556795,0.6551724137931035,1.9080309242968878,3
placement_anxiety_score=alto + seeks_career_counseling=si + weekly_job_application_count=alto,burnout_cat=alto,0.10972209731090926,0.6548577563070317,1.9071145606018558,3
placement_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.1258206673261984,0.654656059897052,1.9065271686734733,2
ai_dependency_score=alto + ai_replaces_own_thinking_score=medio + interview_anxiety_score=alto,burnout_cat=alto,0.07500674521090026,0.6546310832025117,1.9064544301018145,3
interview_anxiety_score=alto + motivation_score=bajo + resume_confidence_score=medio,burnout_cat=alto,0.03255688461192553,0.6546112115732369,1.9063965587959195,3
career_clarity_score=bajo + motivation_score=bajo + placement_anxiety_score=alto,burnout_cat=alto,0.06988038492670204,0.6545914069081719,1.906338882507062,3
college_tier=tier_3 + placement_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.07635578739095242,0.6545875096376252,1.9063275326508,3
college_tier=tier_2 + interview_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.03858260634949186,0.6539634146341463,1.904510007154812,3
internship_experience=2 + interview_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.035974458134724344,0.65359477124183,1.903436422587194,3
ai_dependency_score=alto + fear_of_job_loss_to_ai=alto + interview_anxiety_score=alto,burnout_cat=alto,0.08319093443655005,0.6532485875706215,1.902428246515909,3
interview_anxiety_score=alto + motivation_score=bajo,burnout_cat=alto,0.14803489522439067,0.6529155097183656,1.9014582379671314,2
ai_replaces_own_thinking_score=medio + seeks_career_counseling=si + sleep_hours=medio,burnout_cat=alto,0.06493389693317744,0.6528028933092225,1.9011302699594668,3
placement_anxiety_score=alto + stress_level=alto + uses_ai_for_assignments=rarely,burnout_cat=alto,0.030398417123842073,0.6525096525096525,1.900276277175177,3
interview_anxiety_score=alto + motivation_score=bajo + resume_confidence_score=bajo,burnout_cat=alto,0.11547801061246515,0.6524390243902439,1.9000705898887171,3
college_tier=tier_2 + fear_of_job_loss_to_ai=alto + seeks_career_counseling=si,burnout_cat=alto,0.04928500764457235,0.6523809523809524,1.899901469230961,3
fear_of_job_loss_to_ai=alto + motivation_score=bajo + resume_confidence_score=bajo,burnout_cat=alto,0.1175465419552118,0.6521956087824351,1.899361700904111,3
daily_ai_tool_usage_hrs=alto + degree_type=b.tech/b.e. + motivation_score=bajo,burnout_cat=alto,0.041820307581617054,0.6521739130434783,1.8992985173207004,3
career_clarity_score=medio + interview_anxiety_score=alto + motivation_score=bajo,burnout_cat=alto,0.061786131846389064,0.6518026565464896,1.8982173227188104,3
ai_replaces_own_thinking_score=bajo + placement_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.051623347423329434,0.6515323496027241,1.8974301192332867,3
ai_dependency_score=alto + degree_type=b.tech/b.e. + placement_anxiety_score=alto,burnout_cat=alto,0.039841712384207216,0.6514705882352941,1.8972502542137861,3
daily_ai_tool_usage_hrs=alto + degree_type=b.sc/b.a/b.com + motivation_score=bajo,burnout_cat=alto,0.03210720388524148,0.6514598540145985,1.8972189933966266,3
daily_ai_tool_usage_hrs=alto + motivation_score=bajo,burnout_cat=alto,0.09883982372515514,0.6510663507109005,1.8960730103600059,2
college_tier=tier_2 + interview_anxiety_score=alto + motivation_score=bajo,burnout_cat=alto,0.045237881104415865,0.6507115135834411,1.8950396331938926,3
ai_dependency_score=alto + interview_anxiety_score=alto + stream=cs/it,burnout_cat=alto,0.06331504631711485,0.6506469500924215,1.8948516076683168,3
internship_experience=2 + interview_anxiety_score=alto + motivation_score=bajo,burnout_cat=alto,0.039661840093533594,0.6504424778761062,1.8942561318764863,3
ai_dependency_score=alto + career_clarity_score=medio + placement_anxiety_score=alto,burnout_cat=alto,0.045327817249752676,0.6503225806451614,1.8939069602392742,3
daily_ai_tool_usage_hrs=alto + placement_anxiety_score=alto + social_media_hrs_per_day=alto,burnout_cat=alto,0.030938033995862937,0.6502835538752363,1.8937933042270172,3
degree_type=b.sc/b.a/b.com + interview_anxiety_score=alto + motivation_score=bajo,burnout_cat=alto,0.04541775339508949,0.64993564993565,1.892780118290857,3
ai_replaces_own_thinking_score=bajo + interview_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.050723985969961326,0.6497695852534563,1.89229649513703,3
daily_ai_tool_usage_hrs=alto + motivation_score=bajo + social_media_hrs_per_day=alto,burnout_cat=alto,0.03768324489612375,0.6496124031007752,1.8918387401984071,3
college_tier=tier_2 + seeks_career_counseling=si + stream=cs/it,burnout_cat=alto,0.031837395449231046,0.6495412844036698,1.8916316242232591,3
career_clarity_score=medio + seeks_career_counseling=si + stream=cs/it,burnout_cat=alto,0.04370896663369008,0.6488651535380507,1.8896625568856957,3
career_clarity_score=bajo + seeks_career_counseling=si + stream=cs/it,burnout_cat=alto,0.039661840093533594,0.6485294117647059,1.8886847903121438,3
seeks_career_counseling=si + stream=cs/it + weekly_job_application_count=alto,burnout_cat=alto,0.0819318284018347,0.6483985765124556,1.8883037643378715,3
ai_dependency_score=alto + placement_anxiety_score=alto + resume_confidence_score=bajo,burnout_cat=alto,0.06412447162514615,0.6481818181818182,1.8876725082146768,3
placement_anxiety_score=alto + resume_confidence_score=medio + seeks_career_counseling=si,burnout_cat=alto,0.036244266570734776,0.6479099678456591,1.88688080997273,3
daily_ai_tool_usage_hrs=alto + motivation_score=bajo + sleep_hours=medio,burnout_cat=alto,0.06781185358395539,0.647766323024055,1.8864624792311335,3
ai_dependency_score=alto + career_clarity_score=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.03903228707617591,0.6477611940298507,1.8864475422781324,3
ai_dependency_score=alto + career_clarity_score=bajo + fear_of_job_loss_to_ai=alto,burnout_cat=alto,0.039841712384207216,0.6476608187134504,1.88615522348739,3
fear_of_job_loss_to_ai=alto + motivation_score=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.1408400035974458,0.6473749483257545,1.8853226952420283,3
interview_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.12761939023293462,0.6473540145985401,1.8852617308332027,2
ai_dependency_score=alto + interview_anxiety_score=alto + resume_confidence_score=bajo,burnout_cat=alto,0.06592319453188236,0.646954986760812,1.8840996589296668,3
interview_anxiety_score=alto + seeks_career_counseling=si + weekly_job_application_count=alto,burnout_cat=alto,0.11071139490961418,0.6468733578560169,1.8838619345209668,3
daily_ai_tool_usage_hrs=alto + motivation_score=bajo + stream=cs/it,burnout_cat=alto,0.07329795844950085,0.6468253968253967,1.8837222596389696,3
career_clarity_score=bajo + daily_ai_tool_usage_hrs=alto + placement_anxiety_score=alto,burnout_cat=alto,0.037053691878766074,0.6467817896389324,1.8835952642732554,3
fear_of_job_loss_to_ai=alto + internship_experience=0 + motivation_score=bajo,burnout_cat=alto,0.034085799082651316,0.6467576791808873,1.8835250484055228,3
career_clarity_score=bajo + fear_of_job_loss_to_ai=alto + motivation_score=bajo,burnout_cat=alto,0.06799172587462901,0.6467065868263473,1.8833762543012456,3
daily_study_hours=bajo + placement_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.05881823905027431,0.6462450592885376,1.8820321671632396,3
career_clarity_score=bajo + fear_of_job_loss_to_ai=alto + seeks_career_counseling=si,burnout_cat=alto,0.0612465149743682,0.6461100569259962,1.8816390054898249,3
daily_study_hours=bajo + seeks_career_counseling=si + stream=cs/it,burnout_cat=alto,0.04604730641244716,0.6456494325346784,1.8802975485471685,3
ai_dependency_score=alto + interview_anxiety_score=alto + weekly_job_application_count=alto,burnout_cat=alto,0.07815451029768865,0.6451373422420194,1.8788062096356766,3
career_clarity_score=bajo + placement_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.06250562100908355,0.6447124304267161,1.8775687569184536,3
career_clarity_score=medio + fear_of_job_loss_to_ai=alto + seeks_career_counseling=si,burnout_cat=alto,0.06115657882903139,0.6445497630331753,1.8770950275447555,3
career_clarity_score=bajo + interview_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.059627664358305604,0.6443148688046647,1.8764109550128514,3
degree_type=b.tech/b.e. + fear_of_job_loss_to_ai=alto + motivation_score=bajo,burnout_cat=alto,0.07311808615882723,0.644215530903328,1.8761216574421433,3
motivation_score=bajo + seeks_career_counseling=si + uses_ai_for_assignments=rarely,burnout_cat=alto,0.0348052882453458,0.6439267886855241,1.8752807656873605,3
ai_dependency_score=alto + ai_replaces_own_thinking_score=medio + career_clarity_score=bajo,burnout_cat=alto,0.03786311718679737,0.6437308868501528,1.8747102490536534,3
college_tier=tier_3 + interview_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.07716521269898372,0.6436609152288071,1.8745064736587496,3
career_clarity_score=medio + fear_of_job_loss_to_ai=alto + motivation_score=bajo,burnout_cat=alto,0.07383757532152171,0.6434169278996864,1.8737959196743355,3
ai_dependency_score=alto + placement_anxiety_score=alto + sleep_hours=medio,burnout_cat=alto,0.06052702581167371,0.6434034416826004,1.873756644334425,3
degree_type=b.sc/b.a/b.com + placement_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.037143628024102884,0.6433021806853582,1.873461746212807,3
ai_dependency_score=alto + daily_ai_tool_usage_hrs=alto + interview_anxiety_score=alto,burnout_cat=alto,0.06745210900260815,0.6432246998284734,1.873236101988684,3
degree_type=b.sc/b.a/b.com + fear_of_job_loss_to_ai=alto + seeks_career_counseling=si,burnout_cat=alto,0.043169349761669217,0.642570281124498,1.8713302660616273,3
placement_anxiety_score=alto + seeks_career_counseling=si + social_media_hrs_per_day=medio,burnout_cat=alto,0.05513085709146506,0.6425576519916143,1.871293486771807,3
degree_type=b.tech/b.e. + seeks_career_counseling=si + stream=cs/it,burnout_cat=alto,0.04146056300026981,0.6420612813370474,1.8698479274978077,3
ai_dependency_score=alto + interview_anxiety_score=alto + uses_ai_for_assignments=frequently,burnout_cat=alto,0.03435560751866175,0.6420168067226891,1.869718405958507,3
ai_replaces_own_thinking_score=bajo + college_tier=tier_3 + stress_level=alto,burnout_cat=alto,0.03660401115208202,0.641955835962145,1.8695408433900182,3
seeks_career_counseling=si + stream=cs/it,burnout_cat=alto,0.09704110081841892,0.6418798334324807,1.8693195044357653,2
daily_study_hours=bajo + fear_of_job_loss_to_ai=alto + seeks_career_counseling=si,burnout_cat=alto,0.06646281140390323,0.6414930555555556,1.8681931075752285,3
degree_type=b.tech/b.e. + fear_of_job_loss_to_ai=alto + seeks_career_counseling=si,burnout_cat=alto,0.060796834247684145,0.6413662239089184,1.8678237411323373,3
ai_dependency_score=alto + interview_anxiety_score=alto,burnout_cat=alto,0.09128518751686303,0.6411876184459887,1.8673035959929147,2
internship_experience=0 + interview_anxiety_score=alto + motivation_score=bajo,burnout_cat=alto,0.03453547980933537,0.6410684474123539,1.8669565392294298,3
career_clarity_score=medio + daily_ai_tool_usage_hrs=alto + motivation_score=bajo,burnout_cat=alto,0.04766615702850976,0.6408706166868199,1.8663804051704427,3
ai_replaces_own_thinking_score=bajo + career_clarity_score=medio + stress_level=alto,burnout_cat=alto,0.03336630991995683,0.6407599309153713,1.8660580596773215,3
daily_study_hours=bajo + motivation_score=bajo + placement_anxiety_score=alto,burnout_cat=alto,0.07473693677488982,0.6407093292212798,1.8659106945027264,3
motivation_score=bajo + placement_anxiety_score=alto + social_media_hrs_per_day=medio,burnout_cat=alto,0.0620559402823995,0.6406685236768802,1.8657918582407624,3
college_tier=tier_2 + fear_of_job_loss_to_ai=alto + motivation_score=bajo,burnout_cat=alto,0.0612465149743682,0.6406396989651929,1.8657079132514351,3
college_tier=tier_2 + daily_ai_tool_usage_hrs=alto + motivation_score=bajo,burnout_cat=alto,0.03588452198938753,0.6404494382022471,1.8651538248744854,3
fear_of_job_loss_to_ai=alto + motivation_score=bajo,burnout_cat=alto,0.16575231585574243,0.6403752605976373,1.8649378005723227,2
ai_replaces_own_thinking_score=medio + daily_study_hours=medio + motivation_score=bajo,burnout_cat=alto,0.05252270887669754,0.6403508771929823,1.8648667898137168,3
seeks_career_counseling=si + sleep_hours=medio + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.039661840093533594,0.6400580551523948,1.864014016563509,3
college_tier=tier_3 + seeks_career_counseling=si + stream=cs/it,burnout_cat=alto,0.05612015469016998,0.64,1.8638449449973808,3
interview_anxiety_score=alto + motivation_score=bajo + sleep_hours=medio,burnout_cat=alto,0.10117816350391222,0.6399317406143344,1.863646156074066,3
fear_of_job_loss_to_ai=alto + seeks_career_counseling=si + weekly_job_application_count=alto,burnout_cat=alto,0.11970500944329526,0.6395963479096588,1.8626694060784432,3
degree_type=b.sc/b.a/b.com + fear_of_job_loss_to_ai=alto + motivation_score=bajo,burnout_cat=alto,0.05225290044068711,0.639163916391639,1.8614100540488827,3
ai_replaces_own_thinking_score=medio + placement_anxiety_score=alto + uses_ai_for_assignments=frequently,burnout_cat=alto,0.03534490511736667,0.6390243902439023,1.8610037179470795,3
degree_type=b.sc/b.a/b.com + interview_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.03867254249482867,0.6389301634472511,1.860729305230483,3
career_clarity_score=bajo + seeks_career_counseling=si + social_media_hrs_per_day=alto,burnout_cat=alto,0.031657523158557424,0.6388384754990926,1.8604622862950262,3
daily_ai_tool_usage_hrs=alto + motivation_score=bajo + stress_level=medio,burnout_cat=alto,0.05773900530623258,0.6388059701492538,1.8603676223388037,3
ai_dependency_score=alto + daily_study_hours=medio + placement_anxiety_score=alto,burnout_cat=alto,0.042899541325658784,0.6385542168674699,1.8596344518987422,3
ai_replaces_own_thinking_score=bajo + stress_level=alto + weekly_job_application_count=alto,burnout_cat=alto,0.05459124021944419,0.6382754994742376,1.858822755016775,3
ai_replaces_own_thinking_score=medio + seeks_career_counseling=si + stress_level=medio,burnout_cat=alto,0.05674970770752766,0.6380182002022244,1.858073433223817,3
daily_study_hours=medio + seeks_career_counseling=si + stream=cs/it,burnout_cat=alto,0.045327817249752676,0.6379746835443039,1.8579467015005537,3
fear_of_job_loss_to_ai=alto + seeks_career_counseling=si,burnout_cat=alto,0.13940102527205683,0.6375976964212259,1.856848817838557,2
placement_anxiety_score=alto + seeks_career_counseling=si + sleep_hours=medio,burnout_cat=alto,0.08498965734328627,0.6372218476062037,1.8557542492229908,3
fear_of_job_loss_to_ai=alto + internship_experience=2 + seeks_career_counseling=si,burnout_cat=alto,0.04146056300026981,0.6367403314917127,1.854351950198102,3
daily_study_hours=medio + fear_of_job_loss_to_ai=alto + seeks_career_counseling=si,burnout_cat=alto,0.06439428006115658,0.6364444444444445,1.8534902508585065,3
daily_ai_tool_usage_hrs=alto + daily_study_hours=bajo + motivation_score=bajo,burnout_cat=alto,0.05018436909794046,0.6362599771949828,1.8529530346859648,3
ai_dependency_score=alto + career_clarity_score=bajo,burnout_cat=alto,0.04487813652306862,0.6356687898089173,1.8512313446530515,2
career_clarity_score=bajo + daily_ai_tool_usage_hrs=alto + interview_anxiety_score=alto,burnout_cat=alto,0.0348052882453458,0.6354679802955664,1.850646535596229,3
college_tier=tier_3 + fear_of_job_loss_to_ai=alto + seeks_career_counseling=si,burnout_cat=alto,0.0770752765536469,0.6352853965900667,1.8501148047891438,3
stress_level=alto + uses_ai_for_assignments=rarely + weekly_job_application_count=alto,burnout_cat=alto,0.030398417123842073,0.6341463414634146,1.8467975826955754,3
interview_anxiety_score=alto + seeks_career_counseling=si + sleep_hours=medio,burnout_cat=alto,0.08678838025002249,0.6340341655716163,1.8464708975879522,3
daily_ai_tool_usage_hrs=alto + motivation_score=bajo + social_media_hrs_per_day=medio,burnout_cat=alto,0.041910243726953865,0.6340136054421769,1.8464110211921332,3
seeks_career_counseling=si + uses_ai_for_assignments=sometimes + weekly_job_application_count=alto,burnout_cat=alto,0.04811583775519381,0.6338862559241707,1.8460401465743461,3
daily_ai_tool_usage_hrs=alto + seeks_career_counseling=si + stress_level=medio,burnout_cat=alto,0.04262973288964835,0.6336898395721926,1.8454681315356756,3
career_clarity_score=medio + resume_confidence_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.047216476301825704,0.6332931242460796,1.844312794261959,3
ai_replaces_own_thinking_score=medio + college_tier=tier_2 + placement_anxiety_score=alto,burnout_cat=alto,0.03804298947747099,0.6332335329341316,1.8441392490033026,3
seeks_career_counseling=si + sleep_hours=medio + stream=cs/it,burnout_cat=alto,0.06484396078784063,0.6330114135206322,1.8434923800251202,3
ai_dependency_score=alto + degree_type=b.tech/b.e. + interview_anxiety_score=alto,burnout_cat=alto,0.04002158467488084,0.6330014224751067,1.8434632835255922,3
college_tier=tier_2 + daily_ai_tool_usage_hrs=alto + placement_anxiety_score=alto,burnout_cat=alto,0.030848097850526127,0.6328413284132841,1.8429970483570732,3
daily_study_hours=bajo + interview_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.06250562100908355,0.632393084622384,1.8416916469136424,3
ai_replaces_own_thinking_score=bajo + daily_study_hours=medio + stress_level=alto,burnout_cat=alto,0.03804298947747099,0.632286995515695,1.8413826880929838,3
degree_type=b.tech/b.e. + resume_confidence_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.048475582336541055,0.6318874560375147,1.8402191261605882,3
daily_ai_tool_usage_hrs=medio + stress_level=alto + uses_ai_for_assignments=rarely,burnout_cat=alto,0.03102797014119975,0.6318681318681318,1.8401628491989936,3
stress_level=alto + uses_ai_for_assignments=rarely,burnout_cat=alto,0.03633420271607159,0.63125,1.8383626898899945,2
internship_experience=1 + resume_confidence_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.0521629642953503,0.6311207834602829,1.8379863780238044,3
daily_ai_tool_usage_hrs=alto + internship_experience=1 + placement_anxiety_score=alto,burnout_cat=alto,0.035974458134724344,0.6309148264984227,1.8373865782702885,3
ai_replaces_own_thinking_score=bajo + daily_ai_tool_usage_hrs=medio + stress_level=alto,burnout_cat=alto,0.03453547980933537,0.6305418719211822,1.8363004384210644,3
internship_experience=0 + motivation_score=bajo + placement_anxiety_score=alto,burnout_cat=alto,0.031747459303894235,0.6303571428571428,1.8357624597769961,3
ai_replaces_own_thinking_score=medio + career_clarity_score=bajo + motivation_score=bajo,burnout_cat=alto,0.055310729382138685,0.6294779938587513,1.833202151313634,3
interview_anxiety_score=alto + seeks_career_counseling=si + social_media_hrs_per_day=medio,burnout_cat=alto,0.05450130407410738,0.6292834890965732,1.8326357033171286,3
internship_experience=1 + motivation_score=bajo + stream=cs/it,burnout_cat=alto,0.04379890277902689,0.6291989664082688,1.8323895514650446,3
ai_replaces_own_thinking_score=medio + motivation_score=bajo + social_media_hrs_per_day=alto,burnout_cat=alto,0.05701951614353809,0.628968253968254,1.8317176573789984,3
college_tier=tier_3 + daily_study_hours=medio + motivation_score=bajo,burnout_cat=alto,0.037323500314776506,0.6287878787878787,1.831192358366271,3
ai_replaces_own_thinking_score=medio + college_tier=tier_3 + motivation_score=bajo,burnout_cat=alto,0.06808166201996582,0.6282157676348548,1.8295262232404268,3
resume_confidence_score=bajo + seeks_career_counseling=si + social_media_hrs_per_day=alto,burnout_cat=alto,0.04676679557514165,0.6280193236714976,1.8289541277903043,3
internship_experience=1 + seeks_career_counseling=si + weekly_job_application_count=alto,burnout_cat=alto,0.05207302815001349,0.6279826464208242,1.8288473141836419,3
interview_anxiety_score=alto + resume_confidence_score=medio + seeks_career_counseling=si,burnout_cat=alto,0.03534490511736667,0.6277955271565494,1.8283023746604694,3
fear_of_job_loss_to_ai=alto + seeks_career_counseling=si + social_media_hrs_per_day=medio,burnout_cat=alto,0.061876067991725875,0.6277372262773723,1.8281325874746208,3
ai_dependency_score=alto + interview_anxiety_score=alto + sleep_hours=medio,burnout_cat=alto,0.06115657882903139,0.6273062730627307,1.8268775406454956,3
seeks_career_counseling=si + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.056300026980843604,0.6272545090180361,1.826726790406376,2
