antecedente,consecuente,support,confidence,lift,n_antecedentes
sleep_hours=bajo + stress_level=alto + weekly_job_application_count=alto,burnout_cat=alto,0.031927331594567857,0.7304526748971193,2.127266446354392,3
ai_dependency_score=alto + seeks_career_counseling=si + sleep_hours=medio,burnout_cat=alto,0.04919507149923554,0.7303070761014686,2.126842425136781,3
college_tier=tier_3 + placement_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.060796834247684145,0.7300215982721382,2.126011040122552,3
internship_experience=2 + interview_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.0322870761759151,0.7296747967479674,2.1250010647042035,3
internship_experience=2 + motivation_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.0314776508678838,0.7291666666666666,2.1235212589488386,3
ai_dependency_score=alto + daily_study_hours=medio + seeks_career_counseling=si,burnout_cat=alto,0.03120784243187337,0.7289915966386554,2.123011409907074,3
interview_anxiety_score=alto + motivation_score=bajo + sleep_hours=bajo,burnout_cat=alto,0.03237701232125191,0.728744939271255,2.12229308008305,3
career_clarity_score=medio + placement_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.052972389603381596,0.7280593325092707,2.12029641649308,3
ai_dependency_score=alto + motivation_score=bajo + social_media_hrs_per_day=alto,burnout_cat=alto,0.03750337260545013,0.7277486910994764,2.119391748647218,3
interview_anxiety_score=alto + sleep_hours=medio + stress_level=alto,burnout_cat=alto,0.06700242827592409,0.7275390625,2.118781256138685,3
daily_study_hours=medio + stream=cs/it + stress_level=alto,burnout_cat=alto,0.03903228707617591,0.7269681742043551,2.1171186822886914,3
ai_dependency_score=medio + interview_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.04694666786581527,0.7260083449235049,2.1143234120493584,3
college_tier=tier_3 + social_media_hrs_per_day=medio + stress_level=alto,burnout_cat=alto,0.031657523158557424,0.7257731958762886,2.11363859741971,3
internship_experience=2 + placement_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.033995862937314505,0.7255278310940498,2.1129240319368097,3
sleep_hours=medio + social_media_hrs_per_day=medio + stress_level=alto,burnout_cat=alto,0.03849267020415505,0.7254237288135593,2.112620859266099,3
ai_dependency_score=alto + college_tier=tier_3 + seeks_career_counseling=si,burnout_cat=alto,0.0405612015469017,0.72508038585209,2.1116209560737005,3
ai_dependency_score=alto + career_clarity_score=medio + seeks_career_counseling=si,burnout_cat=alto,0.03201726773990467,0.725050916496945,2.1115351337164827,3
motivation_score=bajo + seeks_career_counseling=si + weekly_job_application_count=alto,burnout_cat=alto,0.1018077165212699,0.7247119078104993,2.110547853050011,3
daily_study_hours=medio + fear_of_job_loss_to_ai=alto + stress_level=alto,burnout_cat=alto,0.05719938843421171,0.7243735763097949,2.1095625445229462,3
motivation_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.11862577569925353,0.7243272926963207,2.109427754711993,2
placement_anxiety_score=alto + sleep_hours=medio + stress_level=alto,burnout_cat=alto,0.0670923644212609,0.7242718446601941,2.109266275740361,3
ai_replaces_own_thinking_score=medio + placement_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.07086968252540696,0.7235996326905417,2.1073086212378556,3
college_tier=tier_2 + placement_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.0330965014839464,0.7229862475442043,2.1055222856060785,3
social_media_hrs_per_day=medio + stress_level=alto,burnout_cat=alto,0.05585034625415955,0.7229336437718278,2.1053690898635287,2
degree_type=b.sc/b.a/b.com + stress_level=alto,burnout_cat=alto,0.03858260634949186,0.7222222222222222,2.10329724695885,2
career_clarity_score=medio + college_tier=tier_3 + stress_level=alto,burnout_cat=alto,0.034895224390682614,0.7211895910780669,2.1002899589305986,3
stress_level=alto + weekly_job_application_count=alto,burnout_cat=alto,0.1084629912761939,0.7208607292289301,2.0993322284694798,2
daily_ai_tool_usage_hrs=medio + resume_confidence_score=bajo + stress_level=alto,burnout_cat=alto,0.03453547980933537,0.7204502814258912,2.0981368986837308,3
college_tier=tier_2 + fear_of_job_loss_to_ai=alto + stress_level=alto,burnout_cat=alto,0.03660401115208202,0.720353982300885,2.0978564508128708,3
career_clarity_score=medio + stress_level=alto + weekly_job_application_count=alto,burnout_cat=alto,0.052792517312707975,0.7202453987730062,2.0975402275948287,3
college_tier=tier_3 + stress_level=alto,burnout_cat=alto,0.07077974638007015,0.7193784277879341,2.0950153846448507,2
daily_study_hours=medio + interview_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.05674970770752766,0.7186788154897494,2.092977933323867,3
college_tier=tier_3 + degree_type=b.tech/b.e. + stress_level=alto,burnout_cat=alto,0.030758161705189316,0.7184873949579832,2.0924204674012086,3
college_tier=tier_2 + interview_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.03156758701322061,0.7177914110429447,2.0903935828670774,3
ai_dependency_score=alto + motivation_score=bajo + weekly_job_application_count=alto,burnout_cat=alto,0.08049285007644573,0.7177225340817963,2.090192995404791,3
college_tier=tier_3 + sleep_hours=medio + stress_level=alto,burnout_cat=alto,0.04775609317384657,0.7175675675675676,2.0897416929763706,3
motivation_score=bajo + placement_anxiety_score=alto + sleep_hours=bajo,burnout_cat=alto,0.03012860868783164,0.7173447537473233,2.0890928017067805,3
ai_dependency_score=alto + placement_anxiety_score=alto + social_media_hrs_per_day=alto,burnout_cat=alto,0.030848097850526127,0.7160751565762004,2.085395407535561,3
motivation_score=bajo + resume_confidence_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.08912672002877957,0.7160404624277457,2.085294369233657,3
ai_dependency_score=alto + motivation_score=bajo + resume_confidence_score=bajo,burnout_cat=alto,0.0670923644212609,0.7159309021113244,2.084975301355635,3
daily_study_hours=medio + resume_confidence_score=bajo + stress_level=alto,burnout_cat=alto,0.04020145696555446,0.7152000000000001,2.0828467260345733,3
sleep_hours=bajo + stress_level=alto,burnout_cat=alto,0.03687381958809245,0.7142857142857143,2.0801840903988627,2
ai_dependency_score=medio + college_tier=tier_3 + stress_level=alto,burnout_cat=alto,0.0314776508678838,0.7142857142857143,2.0801840903988627,3
daily_study_hours=medio + placement_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.05926791977695836,0.71397616468039,2.0792826021690036,3
ai_dependency_score=medio + placement_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.046317114848457595,0.7132963988919667,2.077302948999418,3
ai_replaces_own_thinking_score=medio + interview_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.0729382138681536,0.7132805628847845,2.0772568304651435,3
ai_dependency_score=medio + fear_of_job_loss_to_ai=alto + stress_level=alto,burnout_cat=alto,0.04712654015648889,0.7129251700680272,2.076221834988579,3
degree_type=b.tech/b.e. + stress_level=alto + weekly_job_application_count=alto,burnout_cat=alto,0.04910513535389873,0.7127937336814621,2.075839058356254,3
daily_ai_tool_usage_hrs=alto + fear_of_job_loss_to_ai=alto + seeks_career_counseling=si,burnout_cat=alto,0.06565338609587193,0.7121951219512195,2.0740957467196464,3
motivation_score=bajo + seeks_career_counseling=si + sleep_hours=medio,burnout_cat=alto,0.07932368018706719,0.711864406779661,2.073132618905985,3
career_clarity_score=medio + stress_level=alto,burnout_cat=alto,0.06151632341037863,0.7117585848074922,2.0728244380498966,2
fear_of_job_loss_to_ai=alto + seeks_career_counseling=si + sleep_hours=bajo,burnout_cat=alto,0.03102797014119975,0.711340206185567,2.071606011675568,3
internship_experience=2 + stress_level=alto + weekly_job_application_count=alto,burnout_cat=alto,0.03453547980933537,0.7111111111111111,2.0709388277748677,3
degree_type=b.sc/b.a/b.com + motivation_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.03687381958809245,0.7105719237435009,2.069368575197482,3
sleep_hours=medio + stress_level=alto + weekly_job_application_count=alto,burnout_cat=alto,0.07015019336271247,0.7103825136612022,2.0688169642218197,3
daily_ai_tool_usage_hrs=medio + fear_of_job_loss_to_ai=alto + stress_level=alto,burnout_cat=alto,0.04577749797643673,0.7099023709902371,2.067418665018451,3
ai_replaces_own_thinking_score=medio + daily_ai_tool_usage_hrs=alto + seeks_career_counseling=si,burnout_cat=alto,0.058728302904937496,0.7097826086956521,2.0670698863506956,3
college_tier=tier_2 + motivation_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.04020145696555446,0.7095238095238096,2.06631619646287,3
career_clarity_score=medio + daily_study_hours=medio + stress_level=alto,burnout_cat=alto,0.03993164852954403,0.7092651757188498,2.065562988166027,3
ai_dependency_score=alto + daily_study_hours=bajo + motivation_score=bajo,burnout_cat=alto,0.05234283658602392,0.7088915956151035,2.0644750266224032,3
degree_type=b.tech/b.e. + stress_level=alto,burnout_cat=alto,0.05486104865545463,0.7084785133565622,2.063272024623262,2
ai_dependency_score=alto + degree_type=b.tech/b.e. + motivation_score=bajo,burnout_cat=alto,0.041910243726953865,0.7082066869300913,2.0624803960124893,3
degree_type=b.tech/b.e. + sleep_hours=medio + stress_level=alto,burnout_cat=alto,0.037053691878766074,0.7079037800687286,2.0615982531650583,3
ai_dependency_score=alto + seeks_career_counseling=si + social_media_hrs_per_day=medio,burnout_cat=alto,0.0314776508678838,0.7070707070707071,2.059172129889783,3
ai_dependency_score=alto + motivation_score=bajo + sleep_hours=medio,burnout_cat=alto,0.06520370536918788,0.7066276803118908,2.0578819217883484,3
ai_dependency_score=alto + daily_ai_tool_usage_hrs=alto + motivation_score=bajo,burnout_cat=alto,0.06970051263602842,0.7064721969006381,2.0574291140225758,3
ai_dependency_score=alto + motivation_score=bajo,burnout_cat=alto,0.09587193092904038,0.7064280980781975,2.057300686886191,2
daily_ai_tool_usage_hrs=alto + fear_of_job_loss_to_ai=alto + motivation_score=bajo,burnout_cat=alto,0.0811224030938034,0.706342991386061,2.057052834264435,3
daily_ai_tool_usage_hrs=alto + degree_type=b.tech/b.e. + seeks_career_counseling=si,burnout_cat=alto,0.03426567137332494,0.7055555555555555,2.0547596181828762,3
ai_dependency_score=alto + ai_replaces_own_thinking_score=medio + motivation_score=bajo,burnout_cat=alto,0.08076265851245616,0.7054202670856246,2.0543656232910057,3
sleep_hours=medio + stress_level=alto,burnout_cat=alto,0.0811224030938034,0.7052384675527756,2.0538361761967816,2
career_clarity_score=medio + sleep_hours=medio + stress_level=alto,burnout_cat=alto,0.04065113769223851,0.7051482059282371,2.0535733110833077,3
fear_of_job_loss_to_ai=alto + seeks_career_counseling=si + uses_ai_for_assignments=frequently,burnout_cat=alto,0.03030848097850526,0.7050209205020921,2.053202623117538,3
ai_dependency_score=medio + stress_level=alto + weekly_job_application_count=alto,burnout_cat=alto,0.04811583775519381,0.7048748353096179,2.05277718538702,3
ai_replaces_own_thinking_score=medio + motivation_score=bajo + placement_anxiety_score=alto,burnout_cat=alto,0.08705818868603292,0.7045123726346434,2.051721600661236,3
placement_anxiety_score=alto + seeks_career_counseling=si + stream=cs/it,burnout_cat=alto,0.0720388524147855,0.704485488126649,2.0516433060451047,3
ai_dependency_score=alto + motivation_score=bajo + stream=cs/it,burnout_cat=alto,0.06448421620649339,0.7043222003929273,2.051167770080921,3
daily_ai_tool_usage_hrs=alto + daily_study_hours=bajo + seeks_career_counseling=si,burnout_cat=alto,0.03768324489612375,0.7042016806722688,2.050816785593231,3
daily_ai_tool_usage_hrs=alto + seeks_career_counseling=si + stream=cs/it,burnout_cat=alto,0.058548430614263874,0.7037837837837838,2.049599762150836,3
ai_dependency_score=medio + daily_ai_tool_usage_hrs=medio + stress_level=alto,burnout_cat=alto,0.0330965014839464,0.7036328871892925,2.049160312377617,3
motivation_score=bajo + placement_anxiety_score=alto + stream=cs/it,burnout_cat=alto,0.07842431873369908,0.7032258064516129,2.0479747883539767,3
motivation_score=bajo + seeks_career_counseling=si + social_media_hrs_per_day=medio,burnout_cat=alto,0.05027430524327727,0.7031446540880504,2.0477384517561634,3
daily_ai_tool_usage_hrs=medio + interview_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.04451839194172138,0.703125,2.04768121398638,3
college_tier=tier_2 + stress_level=alto + weekly_job_application_count=alto,burnout_cat=alto,0.03660401115208202,0.7029360967184801,2.0471310789452017,3
daily_ai_tool_usage_hrs=alto + resume_confidence_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.04919507149923554,0.7021822849807445,2.0449357848876106,3
ai_replaces_own_thinking_score=medio + seeks_career_counseling=si + stream=cs/it,burnout_cat=alto,0.06322511017177804,0.7015968063872255,2.0432307203299005,3
career_clarity_score=bajo + motivation_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.057559133015558955,0.7009857612267251,2.041451199339957,3
daily_study_hours=bajo + motivation_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.06808166201996582,0.700925925925926,2.0412769435228837,3
daily_study_hours=medio + stress_level=alto + weekly_job_application_count=alto,burnout_cat=alto,0.058728302904937496,0.7006437768240343,2.0404552526208586,3
ai_dependency_score=alto + career_clarity_score=medio + motivation_score=bajo,burnout_cat=alto,0.045237881104415865,0.7005571030640668,2.040202836293703,3
